total_area,kitchen_area,rooms,floor,floors_total,ceiling_height,house_year_clean,renovation_ord,district_Алатауский р-н,district_Алмалинский р-н,district_Ауэзовский р-н,district_Бостандыкский р-н,district_Жетысуский р-н,district_Медеуский р-н,district_Наурызбайский р-н,district_Турксибский р-н,dist_to_metro_km,schools_count,universities_count,malls_count,parks_count,kindergarten_density,has_complex,balcony_count,parking_level,price_clean
89.6,12.0,3.0,2.0,8.0,2.5,2017,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,2,2,55000000
56.0,11.0,2.0,7.0,10.0,2.7,2021,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,0,31000000
53.8,11.0,2.0,6.0,9.0,2.8,2025,1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,1,28000000
68.6,11.0,3.0,5.0,5.0,2.6,1990,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,2,1,42000000
90.0,9.0,3.0,4.0,13.0,2.7,2022,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,1,2,75000000
78.63,11.0,3.0,4.0,9.0,2.85,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,34204050
79.7,11.0,2.0,11.0,16.0,2.85,2019,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,77500000
63.0,11.0,3.0,10.0,10.0,2.8,2020,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,1,37000000
67.0,16.0,2.0,3.0,7.0,2.7,2022,3,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,1,2,45000000
65.0,11.0,2.0,9.0,10.0,2.8,2018,1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,31900000
65.0,11.0,2.0,9.0,10.0,2.8,2018,1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,31900000
87.1,10.0,3.0,3.0,10.0,2.8,2018,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,2,2,60700000
58.0,11.0,2.0,3.0,6.0,2.7,2021,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,0,35000000
99.5,15.4,3.0,6.0,10.0,2.7,2022,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,50000000
80.0,11.0,3.0,5.0,5.0,2.7,2022,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,40000000
68.0,11.0,2.0,2.0,5.0,2.9,2017,2,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,1,35000000
40.9,9.2,1.0,3.0,3.0,2.8,1989,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,2,25000000
71.0,11.0,3.0,3.0,12.0,2.8,2022,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,44000000
80.0,28.0,3.0,2.0,16.0,2.6,2016,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,60000000
56.6,11.0,2.0,3.0,8.0,3.0,2021,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,0,39000000
49.0,12.0,2.0,1.0,12.0,3.1,2023,1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,0,0,33900000
58.6,5.9,3.0,2.0,4.0,2.7,1967,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,39500000
87.0,11.0,3.0,7.0,9.0,3.0,2025,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,86000000
51.0,12.0,2.0,4.0,5.0,2.7,1986,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,43500000
66.5,11.0,3.0,4.0,5.0,2.8,1981,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,45000000
61.5,8.5,3.0,2.0,4.0,2.8,1968,3,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,1,36000000
34.0,8.0,1.0,1.0,5.0,2.5,1990,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,35500000
89.5,13.4,3.0,6.0,12.0,3.0,2025,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,1,56500000
33.0,11.0,1.0,5.0,7.0,2.8,2014,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,0,20990000
64.0,11.0,2.0,9.0,9.0,3.0,2026,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,0,65000000
60.0,11.0,2.0,5.0,10.0,2.8,2018,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,2,1,48500000
98.0,16.0,3.0,8.0,10.0,2.8,2008,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,57000000
90.0,14.0,2.0,8.0,32.0,3.0,2009,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,105000000
47.0,13.6,1.0,2.0,9.0,3.0,2025,1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,55000000
30.0,5.0,1.0,6.0,12.0,3.0,2025,1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,1,24500000
63.0,6.0,3.0,1.0,5.0,2.8,1973,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,49000000
90.0,16.0,3.0,8.0,9.0,2.75,2023,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,1,60000000
59.2,11.0,3.0,2.0,5.0,2.8,1976,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,1,36000000
40.0,11.0,1.0,4.0,9.0,2.7,2025,1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,2,19000000
33.6,6.5,1.0,3.0,5.0,2.8,1991,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,0,18000000
61.5,5.7,2.0,5.0,18.0,2.8,2012,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,41500000
46.3,11.0,1.0,3.0,9.0,2.85,2025,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,2,24000000
80.0,11.0,3.0,6.0,10.0,2.8,2017,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,55000000
125.81,11.0,3.0,4.0,9.0,3.0,2024,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,226458000
78.0,11.0,3.0,13.0,13.0,3.0,2024,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,55000000
48.0,5.3,2.0,9.0,9.0,3.3,2021,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,46000000
106.6,11.0,3.0,11.0,20.0,3.0,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,120000000
55.0,11.0,2.0,8.0,12.0,2.85,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,37500000
52.2,10.5,2.0,1.0,5.0,2.52,1989,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,37500000
55.5,11.0,3.0,5.0,5.0,2.8,1975,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,0,38500000
75.0,12.1,3.0,1.0,9.0,2.84,1993,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,1,60000000
50.4,11.0,2.0,10.0,10.0,2.7,2022,1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,2,24500000
58.0,6.0,3.0,1.0,4.0,2.7,1968,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,34500000
80.0,14.0,3.0,6.0,9.0,2.8,2010,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,2,56000000
40.0,12.0,1.0,3.0,12.0,2.7,2020,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,1,32000000
57.6,11.0,3.0,4.0,4.0,2.8,1969,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,36000000
60.0,11.0,3.0,2.0,7.0,3.3,2018,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,88000000
67.0,12.0,3.0,5.0,5.0,2.8,1979,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,48000000
91.8,13.3,3.0,4.0,7.0,2.8,2022,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,1,2,68000000
70.6,12.0,2.0,10.0,10.0,2.8,2019,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,2,50000000
71.8,11.0,3.0,17.0,17.0,3.0,2020,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,2,2,75000000
42.0,6.0,2.0,3.0,4.0,2.8,1961,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,0,36000000
98.0,16.0,3.0,3.0,5.0,2.7,1990,3,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,0,125000000
52.9,8.57,2.0,2.0,3.0,2.75,1983,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,2,0,35000000
60.0,11.0,2.0,6.0,10.0,3.0,2019,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,71000000
45.0,7.0,2.0,1.0,5.0,2.5,1975,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,0,0,35500000
31.3,5.9,1.0,2.0,4.0,2.5,1979,2,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,1,26500000
31.17,9.0,1.0,3.0,9.0,2.7,2025,-1,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,2,16500000
65.0,10.0,2.0,3.0,9.0,3.0,2007,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,55000000
75.0,12.0,3.0,1.0,9.0,2.8,1983,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,0,52500000
92.0,11.0,3.0,20.0,21.0,2.8,2013,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,1,2,57000000
78.51,14.0,2.0,1.0,3.0,3.3,2024,1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,65000000
94.0,14.0,4.0,6.0,12.0,2.7,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,0,0,87000000
68.0,11.0,2.0,2.0,16.0,3.0,2023,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,70000000
60.28,11.0,2.0,1.0,10.0,2.7,2024,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,24000000
37.0,6.7,1.0,5.0,5.0,2.5,1989,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,0,0,24000000
38.3,11.0,1.0,4.0,12.0,2.8,2023,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,34999999
48.9,16.0,2.0,1.0,9.0,3.0,2025,1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,22300000
106.2,19.3,3.0,9.0,9.0,3.0,2025,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,98000000
90.0,11.0,3.0,9.0,9.0,3.0,2025,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,79900000
72.0,11.0,2.0,8.0,12.0,3.0,2025,1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,2,32000000
42.5,11.0,1.0,5.0,9.0,2.7,2021,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,1,28000000
175.1,11.0,4.0,4.0,9.0,3.3,2024,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,0,266152000
86.0,11.0,3.0,3.0,3.0,3.0,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,87500027
78.0,11.0,3.0,1.0,13.0,3.0,2024,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,42000000
60.5,11.1,2.0,11.0,12.0,3.0,2023,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,69000000
78.8,11.0,2.0,4.0,9.0,2.7,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,64000000
63.8,12.0,2.0,1.0,10.0,2.6,2019,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,35500000
80.0,20.0,2.0,11.0,15.0,3.0,2008,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,79000000
184.0,11.0,3.0,6.0,9.0,3.3,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,350000000
87.8,20.0,2.0,11.0,18.0,3.0,2015,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,64000000
89.0,11.0,3.0,4.0,9.0,3.0,2025,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,90000027
52.0,11.0,2.0,10.0,18.0,2.67,2012,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,35500000
159.0,11.0,4.0,3.0,13.0,3.0,2015,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,0,2,117000000
45.0,11.0,1.0,12.0,13.0,3.0,2019,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,70000000
33.0,6.0,1.0,1.0,5.0,2.8,1983,2,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,0,0,22000000
108.0,11.0,2.0,4.0,9.0,3.0,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,71280000
30.0,11.0,1.0,5.0,16.0,2.9,2025,-1,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,27500000
44.28,11.0,2.0,2.0,5.0,2.9,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,0,26000000
53.7,11.0,2.0,5.0,5.0,2.8,2022,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,1,0,2,30000000
91.0,11.0,3.0,12.0,15.0,2.8,2007,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,56000000
58.0,11.0,2.0,2.0,3.0,2.8,2025,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,0,56000000
73.0,11.0,3.0,1.0,3.0,3.0,2021,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,63000000
123.6,11.0,2.0,7.0,13.0,2.7,2021,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,2,2,90000000
106.6,11.0,3.0,6.0,6.0,2.7,2013,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,0,2,1,68500000
86.0,11.0,3.0,2.0,5.0,2.7,1976,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,0,1,1,70000000
64.0,11.2,2.0,7.0,7.0,2.8,2014,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,2,0,35000000
71.4,20.0,2.0,8.0,16.0,2.95,2015,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,73000000
60.0,10.0,3.0,1.0,5.0,2.6,1983,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,0,0,46000000
84.3,10.2,3.0,4.0,5.0,2.8,1987,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,1,56900000
66.0,6.0,3.0,1.0,4.0,2.8,1970,-1,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,1,48500000
31.6,11.0,1.0,5.0,5.0,2.8,1971,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,1,21500000
85.6,11.0,2.0,4.0,9.0,2.85,2025,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,0,59920000
59.5,11.0,2.0,4.0,10.0,2.7,2022,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,40000000
30.3,11.0,1.0,4.0,9.0,2.7,2022,-1,False,False,False,False,False,False,False,False,14.931964856764512,0.0,0.0,0.0,0.0,15.306989492919142,1,0,0,18180000
62.0,8.1,3.0,4.0,5.0,2.7,1987,2,False,False,False,False,False,True,False,False,0.8927157848856486,32.0,16.0,17.0,25.0,15.0,0,2,0,60000000
52.0,11.0,2.0,5.0,9.0,2.8,2015,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,44500000
43.0,7.0,2.0,2.0,2.0,2.7,1978,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,0,23900000
31.0,6.2,1.0,3.0,5.0,2.7,1983,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,0,1,0,26000000
72.5,15.0,3.0,3.0,9.0,2.75,2018,2,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,2,1,48500000
95.11,11.0,3.0,4.0,9.0,3.0,2026,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,69905850
21.5,11.0,1.0,2.0,4.0,2.7,1973,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,14500000
63.2,11.0,2.0,2.0,10.0,2.7,2019,2,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,50900000
66.7,13.0,2.0,2.0,12.0,3.0,2018,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,2,1,38000000
35.0,11.0,1.0,2.0,9.0,3.0,2023,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,1,23500000
30.0,11.0,1.0,8.0,10.0,2.8,2021,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,0,27000000
77.0,13.0,3.0,4.0,5.0,2.8,2007,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,0,45500000
68.4,10.0,2.0,5.0,10.0,2.9,2016,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,2,2,52999999
43.0,11.0,2.0,1.0,5.0,2.8,2024,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,31000000
56.8,13.1,2.0,8.0,10.0,2.7,2023,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,2,1,35000000
96.7,11.0,3.0,6.0,16.0,3.0,2009,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,2,0,69999000
60.0,25.0,3.0,7.0,13.0,2.7,2025,3,False,True,False,False,False,False,False,False,0.4395892137986272,46.0,18.0,18.0,30.0,18.0,1,0,2,50500000
74.2,11.0,3.0,2.0,12.0,3.0,2025,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,1,2,58000000
55.6,12.4,2.0,10.0,18.0,2.61,2023,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,48500000
63.4,9.8,2.0,3.0,5.0,3.0,2017,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,0,1,0,32000000
55.6,7.5,2.0,15.0,20.0,2.95,2022,-1,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,1,2,49000000
47.7,7.4,2.0,2.0,3.0,2.8,2023,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,27000000
68.99,11.0,2.0,4.0,9.0,2.7,2026,-1,False,False,False,False,False,False,False,True,12.330674907186511,23.0,5.0,5.0,19.0,10.0,1,0,0,48706940
48.0,6.0,2.0,4.0,4.0,2.6,1963,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,29500000
341.9,11.0,2.0,4.0,9.0,2.7,2017,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,0,290000000
42.7,5.8,2.0,2.0,4.0,2.8,1962,-1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,0,1,0,30500000
102.9,18.96,3.0,2.0,5.0,3.0,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,57000000
71.6,11.4,2.0,9.0,9.0,2.7,2020,2,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,41000000
76.7,18.0,3.0,4.0,10.0,2.7,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,2,1,48000000
33.0,6.0,1.0,5.0,5.0,3.0,1990,2,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,0,1,1,31000000
43.8,14.0,1.0,8.0,9.0,2.8,2025,1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,25500000
73.0,10.0,2.0,1.0,10.0,2.7,2024,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,35500000
49.2,11.0,1.0,5.0,9.0,2.7,2023,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,0,33000000
47.55,11.0,2.0,4.0,9.0,3.0,2026,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,0,32096249
88.0,11.0,2.0,1.0,3.0,3.0,2022,3,False,False,False,True,False,False,False,False,5.511278113736841,49.0,7.0,10.0,24.0,22.0,1,0,2,85000000
71.2,15.0,3.0,7.0,9.0,2.7,2024,3,False,False,False,False,True,False,False,False,4.9878276096819105,38.0,0.0,12.0,15.0,14.0,1,0,1,42000000
39.0,11.0,1.0,9.0,12.0,3.0,2025,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,19500000
30.0,9.0,1.0,4.0,9.0,2.7,2022,3,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,0,2,21000000
46.0,20.0,2.0,13.0,13.0,3.0,2025,1,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,0,2,30500000
52.0,11.0,2.0,5.0,9.0,2.7,2021,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,0,31800000
80.0,12.0,3.0,3.0,6.0,2.7,2022,-1,False,False,False,False,False,False,True,False,14.931964856764512,6.0,0.0,0.0,1.0,6.0,1,1,2,42000000
90.8,11.0,3.0,7.0,16.0,2.9,2023,3,False,False,True,False,False,False,False,False,4.1589199343330785,60.0,4.0,14.0,11.0,20.0,1,2,2,79000000
55.0,9.5,2.0,11.0,12.0,2.85,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,1,0,33500000
29.0,11.0,1.0,1.0,7.0,2.7,2022,3,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,1,0,2,22500000
68.0,11.0,3.0,12.0,12.0,3.0,2024,-1,True,False,False,False,False,False,False,False,4.7409534858537015,11.0,0.0,0.0,4.0,8.0,0,1,1,63000000
